"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.059532133E0,5.193900299E1,2.753000021E0,-5.000200272E1,7.214873053E1
2.067535180E0,4.093500137E1,6.778000355E0,-5.318300247E1,6.745403901E1
2.075536274E0,4.827800369E1,-2.299000025E0,-5.620800400E1,7.413090283E1
2.083537485E0,3.462700272E1,-5.509999990E-1,-4.764100266E1,5.889820075E1
2.091536586E0,3.980800247E1,-3.100000143E0,-5.324600220E1,6.655391658E1
2.099536821E0,4.959500122E1,2.538000107E0,-4.808800125E1,6.912713979E1
2.107540883E0,4.091000366E1,6.495000362E0,-5.407400131E1,6.811615849E1
2.115544868E0,4.691600037E1,-3.261000156E0,-5.742200089E1,7.422284957E1
2.123546078E0,3.201399994E1,-1.165000081E0,-4.695100403E1,5.683880889E1
2.131545297E0,4.021200180E1,-2.330000162E0,-5.314000320E1,6.668053637E1
2.139546743E0,5.183700180E1,2.928000212E0,-4.955600357E1,7.177357056E1
2.147546078E0,4.204900360E1,6.055000305E0,-5.452700424E1,6.912290448E1
2.155544282E0,4.951200104E1,-3.008000135E0,-5.721700287E1,7.572497427E1
2.163547250E0,3.424600220E1,-7.840000391E-1,-4.964600372E1,6.031690483E1
2.171548891E0,4.016800308E1,-2.889000177E0,-5.414200211E1,6.747719011E1
2.179551118E0,5.147300339E1,2.541000128E0,-4.765400314E1,7.019138676E1
2.187557836E0,4.179600143E1,7.408000469E0,-5.330300140E1,6.813951985E1
2.195559672E0,4.821600342E1,-3.304000139E0,-5.542200089E1,7.353432929E1
2.203558383E0,3.374300003E1,-1.720000029E0,-4.573200226E1,5.685916357E1
2.211557289E0,4.127900314E1,-2.221000195E0,-5.236600113E1,6.671646736E1
2.219557289E0,5.302500153E1,3.137000084E0,-4.923000336E1,7.242295760E1
2.227560375E0,4.315800095E1,6.805000305E0,-5.397900391E1,6.944533057E1
2.235561469E0,4.873900223E1,-3.915000200E0,-5.866000366E1,7.636631191E1
2.243559828E0,3.283800125E1,-2.479000092E0,-5.052300262E1,6.030798920E1
2.251557914E0,3.864400101E1,-4.506000042E0,-5.546500397E1,6.774975657E1
2.259554828E0,5.031300354E1,1.396000028E0,-5.177200317E1,7.220586856E1
2.267551977E0,4.192500305E1,6.038000107E0,-5.530700302E1,6.966367712E1
2.275543969E0,5.015700150E1,-3.946000099E0,-5.666000366E1,7.577368759E1
2.283539789E0,3.442300034E1,-1.850000143E0,-4.774600220E1,5.889011953E1
2.291540571E0,3.994600296E1,-2.811000109E0,-5.302500153E1,6.644723968E1
2.299537407E0,5.257400131E1,3.198000193E0,-4.721800232E1,7.073749050E1
2.307536625E0,4.293500137E1,6.967000484E0,-5.386600113E1,6.923510321E1
2.315538188E0,4.845500183E1,-4.672000408E0,-5.854300308E1,7.613801941E1
2.323537641E0,3.240700150E1,-3.791000128E0,-4.939800262E1,5.920091293E1
2.331538696E0,4.006700134E1,-4.447000027E0,-5.368800354E1,6.713823151E1
2.339540571E0,5.247100067E1,1.894000053E0,-4.955600357E1,7.219827309E1
2.347544907E0,4.140100098E1,6.904000282E0,-5.474900436E1,6.898667683E1
2.355550063E0,4.813200378E1,-2.768000126E0,-5.587000275E1,7.379572359E1
2.363548618E0,3.289400101E1,-1.823000073E0,-4.885200119E1,5.892246305E1
2.371552875E0,3.848300171E1,-3.511000156E0,-5.457500076E1,6.687076529E1
2.379555141E0,4.960600281E1,2.721000195E0,-4.820000076E1,6.921993521E1
2.387553657E0,4.219500351E1,8.002000809E0,-5.219200134E1,6.759034948E1
2.395552289E0,4.953800201E1,-2.725000143E0,-5.621400452E1,7.497635343E1
2.403551430E0,3.261500168E1,-2.575000048E0,-4.806500244E1,5.814304274E1
2.411552055E0,3.967100143E1,-3.388000250E0,-5.335500336E1,6.657344278E1
2.419554399E0,5.143100357E1,2.156000137E0,-4.988500214E1,7.168200543E1
2.427556039E0,4.269100189E1,6.851000309E0,-5.408800125E1,6.924571992E1
2.435558149E0,4.959700394E1,-3.459000111E0,-5.755100250E1,7.605225421E1
2.443557289E0,3.401800156E1,-2.278000116E0,-5.131300354E1,6.160712659E1
2.451557797E0,4.050800323E1,-2.954000235E0,-5.514900208E1,6.849114449E1
2.459557094E0,5.238900375E1,2.348000050E0,-4.877600098E1,7.161856666E1
2.467561157E0,4.298200226E1,5.964000225E0,-5.430900192E1,6.951610969E1
2.475561313E0,4.906600189E1,-4.508000374E0,-5.653800201E1,7.499560174E1
2.483560922E0,3.332100296E1,-2.422000170E0,-4.907500076E1,5.936759236E1
2.491565063E0,3.918000031E1,-3.453000069E0,-5.591900253E1,6.836615009E1
2.499566157E0,5.074400330E1,2.451000214E0,-5.043900299E1,7.158948453E1
2.507565258E0,4.306200027E1,7.160000324E0,-5.420300293E1,6.959573980E1
2.515564086E0,5.104700089E1,-2.772000074E0,-5.778700256E1,7.715450699E1
2.523563110E0,3.386800003E1,-1.272000074E0,-4.886100388E1,5.946475519E1
2.531563461E0,3.851300049E1,-3.052000046E0,-5.457700348E1,6.686714604E1
