"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.633437319E0,4.486000061E0,1.234200096E1,-5.406700134E1,5.563892359E1
2.641437319E0,2.937000036E0,1.183400059E1,-5.293800354E1,5.432404401E1
2.649434233E0,2.374000072E0,1.206100082E1,-5.181900406E1,5.325704459E1
2.657437709E0,3.642000198E0,1.181500053E1,-5.238500214E1,5.382422180E1
2.665436303E0,3.522000074E0,1.180100060E1,-5.271900177E1,5.413835283E1
2.673435053E0,3.492000103E0,1.151500034E1,-5.416800308E1,5.548839388E1
2.681436733E0,3.613000154E0,1.135700035E1,-5.227100372E1,5.361243379E1
2.689436459E0,3.438000202E0,1.216700077E1,-5.149200058E1,5.302152277E1
2.697437514E0,2.795000076E0,1.145600033E1,-5.282400131E1,5.412418206E1
2.705435053E0,1.710000038E0,1.098700047E1,-5.270300293E1,5.386320448E1
2.713434115E0,2.931000233E0,1.165700054E1,-5.204400253E1,5.341399277E1
2.721434350E0,4.904000282E0,1.139000034E1,-5.228000259E1,5.373062439E1
2.729427279E0,4.035000324E0,1.066700077E1,-5.227100372E1,5.350069124E1
2.737427592E0,2.786000013E0,1.119000053E1,-5.159500122E1,5.286796818E1
2.745427904E0,2.253000021E0,1.213300037E1,-5.293500137E1,5.435439336E1
2.753426303E0,2.494000196E0,1.216100025E1,-5.226700211E1,5.372103381E1
2.761426615E0,2.813000202E0,1.173200035E1,-5.282500076E1,5.418517794E1
2.769428334E0,3.179000139E0,1.203500080E1,-5.372200394E1,5.514527172E1
2.777433647E0,3.558000088E0,1.235300064E1,-5.272100067E1,5.426564200E1
2.785434740E0,3.165000200E0,1.167800045E1,-5.226900101E1,5.365110798E1
2.793435990E0,3.503000259E0,1.161100101E1,-5.361100388E1,5.496568104E1
2.801441615E0,3.291000128E0,1.195500088E1,-5.361100388E1,5.502628885E1
2.809443569E0,2.581000090E0,1.171200085E1,-5.237700272E1,5.373251287E1
2.817449936E0,3.605000257E0,1.126300049E1,-5.249400330E1,5.380958640E1
2.825456069E0,5.079000473E0,1.049500084E1,-5.216500092E1,5.345211510E1
2.833460326E0,4.142000198E0,1.041000080E1,-5.137700272E1,5.258441490E1
2.841464428E0,2.760000229E0,1.255700016E1,-5.160000229E1,5.317759012E1
2.849465561E0,1.956000090E0,1.284200096E1,-5.193100357E1,5.353103826E1
2.857471381E0,2.334000111E0,1.150700092E1,-5.215100098E1,5.345638904E1
2.865477514E0,3.602000237E0,1.126000023E1,-5.282800293E1,5.413464606E1
2.873478842E0,2.566000223E0,1.135400009E1,-5.114800262E1,5.245584665E1
2.881484076E0,1.888000131E0,1.174400043E1,-5.125600433E1,5.261809642E1
2.889487436E0,2.563000202E0,1.143700027E1,-5.237600327E1,5.367140452E1
2.897489779E0,3.027000189E0,1.121800041E1,-5.092700195E1,5.223567547E1
2.905492631E0,2.064000130E0,1.085000038E1,-5.103100204E1,5.221250592E1
2.913497514E0,6.390000582E-1,1.070300007E1,-5.236000061E1,5.344653586E1
2.921501225E0,1.391000032E0,1.158700085E1,-5.382000351E1,5.507073858E1
2.929506069E0,2.582000017E0,1.197100067E1,-5.461100388E1,5.596725226E1
2.937508764E0,2.469000101E0,1.196400070E1,-5.405200195E1,5.541527036E1
2.945512436E0,3.132000208E0,1.130300045E1,-5.338400269E1,5.465728668E1
2.953511850E0,3.105000257E0,1.076000023E1,-5.215300369E1,5.334186373E1
2.961513490E0,2.569000006E0,1.152900028E1,-5.237600327E1,5.369137106E1
2.969515873E0,3.630000114E0,1.163100052E1,-5.238400269E1,5.378234665E1
2.977520483E0,3.716000080E0,1.118200016E1,-5.260600281E1,5.390952899E1
2.985526342E0,2.446000099E0,1.151300049E1,-5.293300247E1,5.422577660E1
2.993532475E0,3.620000124E0,1.145000076E1,-5.204800415E1,5.341536908E1
3.001535326E0,4.054000378E0,1.085700035E1,-5.149000168E1,5.277811714E1
3.009539389E0,3.134000063E0,1.121800041E1,-5.237900162E1,5.365841313E1
3.017542904E0,2.827000141E0,1.200300026E1,-5.338400269E1,5.478974072E1
3.025544584E0,2.072000027E0,1.128700066E1,-5.404600143E1,5.525088089E1
3.033545600E0,3.149000168E0,9.926000595E0,-5.460600281E1,5.559008214E1
3.041549975E0,3.820000172E0,9.444000244E0,-5.460800171E1,5.555011604E1
3.049549154E0,3.928000212E0,1.100900078E1,-5.416900253E1,5.541577500E1
3.057552123E0,3.536000252E0,1.215900040E1,-5.406000137E1,5.552322340E1
3.065555326E0,3.490000248E0,1.134100056E1,-5.282800293E1,5.414421750E1
3.073554897E0,2.971000195E0,1.212600040E1,-5.081900406E1,5.233008601E1
3.081554311E0,1.776000142E0,1.182500076E1,-5.125600433E1,5.263233607E1
3.089554545E0,3.289000273E0,1.013100052E1,-5.338000107E1,5.443233605E1
3.097555951E0,3.912000179E0,1.073600006E1,-5.383300400E1,5.503233379E1
3.105559623E0,3.154000044E0,1.149500084E1,-5.215700150E1,5.350173423E1
3.113559779E0,4.160000324E0,1.085600090E1,-5.305400085E1,5.431284714E1
3.121564584E0,5.325000286E0,1.087100029E1,-5.406600189E1,5.540457414E1
3.129568803E0,4.784000397E0,1.146300030E1,-5.328400421E1,5.471263237E1
3.137571576E0,3.981000185E0,1.166300011E1,-5.272100067E1,5.414220023E1
3.145576108E0,3.615000248E0,1.153100014E1,-5.349900436E1,5.484683819E1
3.153579897E0,3.164000034E0,1.184900093E1,-5.405600357E1,5.542978659E1
3.161586772E0,3.240000248E0,1.113200092E1,-5.316000366E1,5.440960426E1
3.169591889E0,3.890000105E0,1.028600025E1,-5.260300064E1,5.374020449E1
3.177600092E0,3.973000288E0,1.148400021E1,-5.216200256E1,5.355876682E1
3.185608881E0,3.614000082E0,1.135800076E1,-5.204800415E1,5.339531734E1
3.193613490E0,2.884000063E0,1.092400074E1,-5.181800079E1,5.303542641E1
3.201619389E0,2.091000080E0,1.147700024E1,-5.315400314E1,5.441913143E1
3.209625014E0,3.226000071E0,1.103200054E1,-5.416400146E1,5.537012883E1
3.217632709E0,4.183000088E0,1.130800056E1,-5.406000137E1,5.538819473E1
3.225639233E0,3.764000177E0,1.217400074E1,-5.506600189E1,5.652113371E1
3.233642787E0,3.154000044E0,1.175300026E1,-5.461300278E1,5.595230830E1
3.241647123E0,3.561000109E0,1.061900043E1,-5.260200119E1,5.378117162E1
3.249646733E0,3.535000086E0,1.007800007E1,-5.126000214E1,5.236076900E1
3.257648686E0,2.465000153E0,1.144500065E1,-4.969600296E1,5.105640974E1
3.265648022E0,1.995000124E0,1.165900040E1,-5.181500244E1,5.314797074E1
3.273651537E0,2.280000210E0,1.085200024E1,-5.371100235E1,5.484374243E1
3.281659194E0,2.683000088E0,1.162200069E1,-5.371700287E1,5.502531951E1
3.289662084E0,3.600000143E0,1.125800037E1,-5.316300201E1,5.446106276E1
3.297664662E0,2.720000029E0,1.026600075E1,-5.226000214E1,5.332820075E1
3.305667397E0,3.327000141E0,1.077000046E1,-5.394100189E1,5.510620224E1
3.313668217E0,4.351000309E0,1.205700016E1,-5.384100342E1,5.534578670E1
3.321669389E0,3.631000280E0,1.171800041E1,-5.305400085E1,5.445385848E1
3.329672514E0,4.265000343E0,1.059800053E1,-5.227200317E1,5.350579556E1
3.337675053E0,4.293000221E0,1.105500031E1,-5.260900116E1,5.392911909E1
3.345677397E0,3.482000113E0,1.141900063E1,-5.472600174E1,5.601297320E1
3.353680053E0,3.100000143E0,1.092700005E1,-5.438600159E1,5.555939614E1
3.361686850E0,4.153000355E0,1.076400089E1,-5.316500092E1,5.440246731E1
3.369692397E0,4.397000313E0,1.079500008E1,-5.205000305E1,5.333918312E1
3.377697436E0,3.913000107E0,1.056500053E1,-5.204600143E1,5.325145136E1
3.385700170E0,3.051000118E0,1.010600090E1,-5.360100174E1,5.463064381E1
3.393700444E0,3.063000202E0,1.029000092E1,-5.360200119E1,5.466663169E1
3.401703139E0,3.716000080E0,1.118200016E1,-5.260600281E1,5.390952899E1
3.409703100E0,3.143000126E0,1.139900017E1,-5.282600403E1,5.413319089E1
3.417707123E0,3.501000166E0,1.135200024E1,-5.137700272E1,5.273254517E1
3.425713725E0,4.189000130E0,1.114300060E1,-5.160400391E1,5.295929950E1
3.433717436E0,4.279000282E0,1.095600033E1,-5.361300278E1,5.488804837E1
3.441721459E0,4.462000370E0,1.197500038E1,-5.395300293E1,5.544579882E1
3.449720444E0,4.914000034E0,1.165800095E1,-5.328500366E1,5.476630349E1
3.457726615E0,5.237000465E0,1.114700031E1,-5.250400162E1,5.392913847E1
3.465730717E0,4.051000118E0,1.276200104E1,-5.317300415E1,5.483290657E1
3.473733881E0,3.684000254E0,1.237200069E1,-5.171700287E1,5.330372074E1
3.481739272E0,4.708000183E0,1.192200089E1,-5.183400345E1,5.339534890E1
3.489743608E0,3.647000074E0,1.181900024E1,-5.182600403E1,5.328155469E1
3.497748647E0,2.649000168E0,1.090200043E1,-5.170400238E1,5.290722708E1
3.505752631E0,2.471000195E0,1.031600094E1,-5.482600403E1,5.584278320E1
3.513755365E0,4.386000156E0,1.095500088E1,-5.517600250E1,5.642375647E1
3.521760678E0,5.586000443E0,1.117600060E1,-5.317600250E1,5.462411219E1
3.529765131E0,4.486000061E0,1.043500042E1,-5.260800171E1,5.382021251E1
3.537766108E0,3.303000212E0,1.040200043E1,-5.393900299E1,5.503205854E1
3.545769623E0,2.955000162E0,1.054600048E1,-5.471900177E1,5.580429470E1
3.553770873E0,4.050000191E0,1.102500057E1,-5.361200333E1,5.488351337E1
3.561773295E0,3.867000103E0,1.174100018E1,-5.305500412E1,5.447603360E1
3.569770873E0,2.587000132E0,1.180400085E1,-5.237700272E1,5.375292940E1
3.577772944E0,2.795000076E0,1.154200077E1,-5.360600281E1,5.490567679E1
3.585775912E0,4.100000381E0,1.193300056E1,-5.506700134E1,5.649408060E1
3.593778412E0,4.562000275E0,1.154000092E1,-5.227800369E1,5.373056056E1
3.601780951E0,4.205000401E0,1.150200081E1,-5.272200394E1,5.412566628E1
3.609781537E0,3.714000225E0,1.118000031E1,-5.282900238E1,5.412660803E1
3.617784272E0,3.329000235E0,1.059900093E1,-5.215400314E1,5.332411375E1
3.625788608E0,3.146000147E0,1.165900040E1,-5.483600235E1,5.614994889E1
3.633790951E0,3.728000164E0,1.145200062E1,-5.338800430E1,5.472956520E1
3.641794467E0,4.636000156E0,1.090700054E1,-5.238700104E1,5.371082792E1
3.649797904E0,4.388000011E0,1.070100021E1,-5.238500214E1,5.364656931E1
3.657799545E0,4.874000072E0,1.093200016E1,-5.216600418E1,5.352155170E1
3.665801381E0,4.675000191E0,1.154600048E1,-5.294800186E1,5.439353505E1
3.673806733E0,3.358000278E0,1.114300060E1,-5.316100311E1,5.441998604E1
3.681811303E0,4.532999992E0,1.116800022E1,-5.283400345E1,5.419136682E1
3.689812319E0,4.259000301E0,1.067700005E1,-5.394700241E1,5.515810442E1
3.697814858E0,3.637000084E0,1.016000080E1,-5.405200195E1,5.511871099E1
3.705817826E0,3.193000078E0,1.039900017E1,-5.282200241E1,5.393049594E1
3.713820053E0,3.834000111E0,1.119300079E1,-5.260600281E1,5.392007377E1
3.721823373E0,4.415000439E0,1.107000065E1,-5.216300201E1,5.350715767E1
3.729825287E0,3.575000286E0,1.071800041E1,-5.159800339E1,5.282054632E1
3.737828647E0,3.353000164E0,1.096700096E1,-5.215600204E1,5.340193133E1
3.745832045E0,4.473999977E0,1.215900040E1,-5.395400238E1,5.548776747E1
3.753836576E0,4.499000072E0,1.244100094E1,-5.317400360E1,5.479501953E1
3.761843998E0,3.714000225E0,1.118000031E1,-5.282900238E1,5.412660803E1
3.769849115E0,3.256000042E0,1.132000065E1,-5.260300064E1,5.390565487E1
3.777855014E0,3.135000229E0,1.121900082E1,-5.226700211E1,5.354935774E1
3.785857436E0,3.266000271E0,1.141500092E1,-5.215700150E1,5.349132461E1
3.793862670E0,3.628000259E0,1.145800018E1,-5.104300308E1,5.243888174E1
3.801865365E0,4.671000004E0,1.119900036E1,-5.026800156E1,5.171177652E1
3.809865170E0,4.598000050E0,1.191800022E1,-5.082900238E1,5.240961569E1
3.817866811E0,3.915000200E0,1.238900089E1,-5.238900375E1,5.397612698E1
3.825867670E0,3.698000193E0,1.255700016E1,-5.149500275E1,5.313274665E1
3.833871654E0,4.314000130E0,1.289700031E1,-5.049600220E1,5.229521443E1
3.841873881E0,3.720000267E0,1.283600044E1,-5.105000305E1,5.277029582E1
3.849873334E0,3.537000179E0,1.181600094E1,-5.071000290E1,5.218843399E1
3.857873803E0,3.929000139E0,1.083900070E1,-5.238200378E1,5.363576511E1
3.865876850E0,3.234000206E0,1.112600040E1,-5.394200134E1,5.517233139E1
3.873879233E0,4.190000057E0,1.140100098E1,-5.394900131E1,5.529949065E1
3.881881850E0,5.371000290E0,1.160300064E1,-5.451600266E1,5.599528385E1
3.889881186E0,4.118999958E0,1.203700066E1,-5.339300156E1,5.488777788E1
3.897883412E0,4.464000225E0,1.189100075E1,-5.294800186E1,5.445010650E1
3.905887592E0,4.760000229E0,1.101000023E1,-5.250000381E1,5.385283751E1
3.913887553E0,4.046000004E0,1.084900093E1,-5.249500275E1,5.375682515E1
3.921885092E0,4.212000370E0,1.168100071E1,-5.339200211E1,5.481690080E1
3.929878764E0,3.120000124E0,1.094700050E1,-5.181900406E1,5.305450407E1
3.937873412E0,3.210000038E0,1.223800087E1,-5.115600204E1,5.269733685E1
3.945871069E0,3.427000046E0,1.380700111E1,-5.183300400E1,5.374977128E1
3.953873295E0,3.204000235E0,1.223100090E1,-5.204800415E1,5.356171895E1
3.961874076E0,3.861000299E0,1.147800064E1,-5.138000107E1,5.278784265E1
3.969872123E0,5.078000069E0,1.223000050E1,-5.217300415E1,5.382732911E1
3.977874037E0,4.937000275E0,1.193800068E1,-5.272800064E1,5.428749288E1
3.985873686E0,3.677000284E0,1.045700073E1,-5.126300430E1,5.244773404E1
3.993873178E0,4.323000431E0,1.134200096E1,-5.115900421E1,5.257920721E1
4.001873686E0,4.852000237E0,1.247500038E1,-5.317700195E1,5.483576458E1
4.009874545E0,4.216000080E0,1.177000046E1,-5.372800446E1,5.516344832E1
4.017874662E0,3.179000139E0,1.177800083E1,-5.126500320E1,5.269656439E1
4.025874897E0,4.107000351E0,1.168200016E1,-5.171700287E1,5.317880184E1
4.033877162E0,4.437000275E0,1.143600082E1,-5.238800430E1,5.380494476E1
4.041879037E0,4.008000374E0,1.194700050E1,-5.160600281E1,5.312225912E1
4.049879936E0,3.874000072E0,1.183400059E1,-5.294400406E1,5.438859267E1
4.057882865E0,3.066000223E0,1.211500072E1,-5.383300400E1,5.526450868E1
4.065883569E0,2.753000021E0,1.263600063E1,-5.327500153E1,5.482219723E1
4.073884272E0,3.576000214E0,1.254100037E1,-5.205200195E1,5.366074333E1
4.081884272E0,3.783000231E0,1.202100086E1,-5.093500137E1,5.247084826E1
4.089881342E0,3.408000231E0,1.162200069E1,-5.059600067E1,5.202538467E1
4.097881264E0,4.251000404E0,1.197700024E1,-5.071500397E1,5.228318244E1
4.105883451E0,3.736000061E0,1.137400055E1,-5.149000168E1,5.286346430E1
4.113887787E0,4.130000114E0,1.204800034E1,-5.194200134E1,5.348067610E1
4.121893451E0,4.967000008E0,1.239700031E1,-5.284200287E1,5.450352257E1
4.129895756E0,3.585000277E0,1.107200050E1,-5.349700165E1,5.474824753E1
4.137900756E0,4.525000095E0,1.098800087E1,-5.227500153E1,5.360865204E1
4.145902787E0,5.368000031E0,1.125700092E1,-5.161200333E1,5.309740466E1
4.153905131E0,4.537000179E0,1.108500099E1,-5.160600281E1,5.297774196E1
4.161905170E0,4.201000214E0,1.132700062E1,-5.160500336E1,5.300024262E1
4.169904584E0,3.393000126E0,1.160700035E1,-5.260500336E1,5.397704406E1
4.177904115E0,3.918000221E0,1.247800064E1,-5.283600235E1,5.443063816E1
4.185902592E0,4.755000114E0,1.274200058E1,-5.284200287E1,5.456414456E1
4.193901264E0,3.519000053E0,1.179900074E1,-5.305300140E1,5.446302175E1
4.201901772E0,2.839000225E0,1.227200031E1,-5.427900314E1,5.572137917E1
4.209903569E0,3.658000231E0,1.217400074E1,-5.350200272E1,5.499137709E1
4.217908490E0,3.524000168E0,1.180400085E1,-5.238400269E1,5.381297939E1
4.225916147E0,2.574000120E0,1.170600033E1,-5.327000427E1,5.460173326E1
4.233921733E0,2.780000210E0,1.127000046E1,-5.315800095E1,5.441060904E1
4.241927904E0,3.979000092E0,1.174700069E1,-5.383800125E1,5.524812074E1
4.249932787E0,3.826000214E0,1.309400082E1,-5.495800400E1,5.662573036E1
4.257936420E0,3.389000177E0,1.342600060E1,-5.361700439E1,5.537622210E1
4.265938686E0,4.002000332E0,1.194100094E1,-5.238700104E1,5.387950805E1
4.273938061E0,4.093000412E0,1.158300018E1,-5.272100067E1,5.413337656E1
4.281939154E0,3.982000113E0,1.166400051E1,-5.260900116E1,5.403343628E1
4.289937045E0,3.734000206E0,1.145700073E1,-5.260700226E1,5.396945720E1
4.297938725E0,4.111000061E0,1.185800076E1,-5.283400345E1,5.430418422E1
4.305938334E0,5.337000370E0,1.270500088E1,-5.306900406E1,5.482900521E1
4.313938139E0,4.968000412E0,1.239800072E1,-5.273100281E1,5.439623247E1
4.321936733E0,3.035000086E0,1.148300076E1,-5.226700211E1,5.359953396E1
4.329931537E0,3.314000130E0,1.206400013E1,-5.137900162E1,5.288028464E1
4.337929819E0,4.124000072E0,1.204200077E1,-5.272400284E1,5.423870974E1
4.345926225E0,4.060000420E0,1.137800026E1,-5.551100159E1,5.681033172E1
4.353923217E0,4.087000370E0,1.166300011E1,-5.428400421E1,5.567299396E1
4.361920912E0,3.188000202E0,1.213000011E1,-5.327600098E1,5.473237185E1
4.369917201E0,2.598000050E0,1.207200050E1,-5.338300323E1,5.479258923E1
4.377911967E0,2.225000143E0,1.159000015E1,-5.181600189E1,5.314298431E1
4.385908881E0,2.422000170E0,1.097300053E1,-5.136800385E1,5.258274094E1
4.393908647E0,3.378000259E0,1.133500099E1,-5.215800095E1,5.348224187E1
4.401908725E0,3.639000177E0,1.181200027E1,-5.283100128E1,5.425753744E1
4.409905014E0,3.192000151E0,1.222000027E1,-5.361100388E1,5.507864385E1
4.417902240E0,2.587000132E0,1.197600079E1,-5.394100189E1,5.531499661E1
4.425899779E0,2.910000086E0,1.146400070E1,-5.327100372E1,5.456822565E1
4.433900404E0,3.036000252E0,1.148400021E1,-5.215600204E1,5.349157043E1
4.441902084E0,2.533000231E0,1.106400013E1,-5.304400253E1,5.424476375E1
4.449902084E0,2.672000170E0,1.135400009E1,-5.271100235E1,5.398613407E1
4.457903022E0,3.805000067E0,1.247100067E1,-5.216500092E1,5.376979825E1
4.465900639E0,4.750000000E0,1.273700047E1,-5.351200104E1,5.521166485E1
4.473897670E0,4.730000019E0,1.254400063E1,-5.462700272E1,5.624797132E1
4.481897631E0,4.061000347E0,1.311500072E1,-5.518300247E1,5.686526822E1
4.489896459E0,2.989000082E0,1.283100033E1,-5.484000397E1,5.640030785E1
4.497894701E0,2.203000069E0,1.148300076E1,-5.393600082E1,5.518880956E1
4.505892240E0,3.393000126E0,1.160800076E1,-5.249400330E1,5.386908681E1
4.513891537E0,5.160000324E0,1.169100094E1,-5.194800186E1,5.349672891E1
4.521893100E0,4.425000191E0,1.125200081E1,-5.238700104E1,5.376417047E1
4.529890287E0,3.751000166E0,1.173100090E1,-5.283100128E1,5.424759055E1
4.537888022E0,3.145000219E0,1.140100098E1,-5.249100113E1,5.380686805E1
4.545889037E0,3.119000196E0,1.120400047E1,-5.427600098E1,5.550803609E1
4.553888881E0,4.599000454E0,1.234900093E1,-5.462600327E1,5.619296096E1
4.561893100E0,2.823000193E0,1.182700062E1,-5.237900162E1,5.377180566E1
4.569892475E0,1.021000028E0,1.110900021E1,-5.180600357E1,5.299353104E1
4.577891850E0,1.292000055E0,1.159500027E1,-5.125200272E1,5.256311518E1
4.585889584E0,1.182000041E0,1.159100056E1,-5.024600220E1,5.157915427E1
4.593892670E0,3.438000202E0,1.208100033E1,-5.059800339E1,5.213375453E1
4.601896029E0,3.822000265E0,1.274600029E1,-5.227800369E1,5.394495231E1
4.609894897E0,2.647000074E0,1.280800056E1,-5.338700104E1,5.496565626E1
4.617894076E0,2.623000145E0,1.235500050E1,-5.249200439E1,5.399015366E1
4.625892006E0,2.612000227E0,1.217300034E1,-5.226800156E1,5.373033100E1
4.633886889E0,2.101000071E0,1.157300091E1,-5.259600067E1,5.389515598E1
4.641884662E0,2.554000139E0,1.134200096E1,-5.271000290E1,5.397692385E1
4.649882748E0,4.293000221E0,1.105500031E1,-5.260900116E1,5.392911909E1
4.657881967E0,3.795000076E0,1.072600079E1,-5.360900116E1,5.480304849E1
4.665879545E0,2.683000088E0,1.162200069E1,-5.371700287E1,5.502531951E1
4.673879272E0,2.903000116E0,1.137200069E1,-5.338200378E1,5.465700447E1
4.681875951E0,2.845000029E0,1.054200077E1,-5.371300125E1,5.481162567E1
4.689872553E0,2.105000019E0,1.157600021E1,-5.215000153E1,5.346080307E1
4.697870834E0,2.488000154E0,1.206900024E1,-5.226600266E1,5.369903114E1
4.705869428E0,3.234000206E0,1.104000092E1,-5.316000366E1,5.439049887E1
4.713866694E0,3.865000248E0,1.165300083E1,-5.249700165E1,5.391350329E1
4.721864545E0,4.049000263E0,1.258900070E1,-5.183200073E1,5.349236994E1
4.729858725E0,3.296000242E0,1.187400055E1,-5.215900421E1,5.359493658E1
4.737850951E0,3.505000114E0,1.161300087E1,-5.327600098E1,5.463953784E1
4.745843569E0,2.722000122E0,1.226200104E1,-5.416600418E1,5.560325497E1
4.753833334E0,3.540000200E0,1.216200066E1,-5.361300278E1,5.508901822E1
4.761824975E0,4.899000168E0,1.147100067E1,-5.373100281E1,5.515981075E1
4.769817748E0,4.802000046E0,1.173800087E1,-5.339600372E1,5.488144570E1
4.777811029E0,5.130000114E0,1.296800041E1,-5.172900391E1,5.357588806E1
4.785807709E0,4.284000397E0,1.252500057E1,-5.116400146E1,5.284868347E1
4.793804154E0,3.829000235E0,1.093100071E1,-5.081900406E1,5.212215645E1
4.801801029E0,3.240000248E0,1.096100044E1,-5.148500061E1,5.273847192E1
4.809796537E0,2.651000023E0,1.107600021E1,-5.304500198E1,5.425382767E1
4.817794623E0,3.015000105E0,1.137700081E1,-5.416400146E1,5.542802024E1
4.825789975E0,3.238000154E0,1.121600056E1,-5.416500092E1,5.540875958E1
4.833788725E0,3.086000204E0,1.057000065E1,-5.304500198E1,5.417582991E1
4.841787983E0,3.505000114E0,1.169800091E1,-5.416900253E1,5.552845294E1
4.849783217E0,3.777000189E0,1.235900021E1,-5.495500183E1,5.645407729E1
4.857781303E0,3.944000244E0,1.284700108E1,-5.261400223E1,5.430316570E1
4.865776576E0,4.046000004E0,1.267100048E1,-5.306000137E1,5.470181089E1
4.873774272E0,3.621000290E0,1.162200069E1,-5.361100388E1,5.497565170E1
4.881772514E0,4.231000423E0,1.187100029E1,-5.250000381E1,5.399141055E1
4.889771772E0,3.830000162E0,1.119000053E1,-5.305300140E1,5.435536745E1
4.897770209E0,3.362000227E0,1.131900024E1,-5.416700363E1,5.543903944E1
4.905763022E0,3.257000208E0,1.149200058E1,-5.416700363E1,5.546835503E1
4.913759701E0,3.215000153E0,1.084900093E1,-5.405200195E1,5.522369023E1
4.921760678E0,3.934000254E0,1.110200024E1,-5.405800247E1,5.532629030E1
4.929759272E0,3.622000217E0,9.802000046E0,-5.282200241E1,5.384572434E1
4.937756850E0,2.805000067E0,9.816000938E0,-5.248200226E1,5.346571295E1
4.945755209E0,2.155000210E0,1.066200066E1,-5.304000092E1,5.414391915E1
4.953753842E0,3.043000221E0,1.166300011E1,-5.282600403E1,5.418368872E1
4.961752592E0,3.469000101E0,1.271300030E1,-5.216400146E1,5.380276375E1
4.969749350E0,2.987000227E0,1.248500061E1,-5.193600082E1,5.349902422E1
4.977746147E0,3.175000191E0,1.177400017E1,-5.182300186E1,5.323843751E1
4.985741772E0,3.657000065E0,1.200100040E1,-5.205100250E1,5.354161486E1
4.993737944E0,5.158000469E0,1.168900013E1,-5.228200150E1,5.382049213E1
5.001736459E0,5.011000156E0,1.130600071E1,-5.283800125E1,5.426592071E1
5.009727631E0,3.514000177E0,1.170800018E1,-5.294100189E1,5.433392262E1
5.017723061E0,2.916000128E0,1.147100067E1,-5.237800217E1,5.369862218E1
5.025717358E0,3.465000153E0,1.097300053E1,-5.293800354E1,5.417421144E1
5.033711029E0,3.359000206E0,1.114400005E1,-5.305000305E1,5.431182600E1
5.041706459E0,2.602000237E0,1.190500069E1,-5.115000153E1,5.258157570E1
5.049701654E0,2.851000071E0,1.202700043E1,-5.025900269E1,5.175658694E1
5.057699311E0,3.767000198E0,1.191900063E1,-5.227400208E1,5.374778283E1
5.065694545E0,4.192000389E0,1.140400028E1,-5.361400223E1,5.497349656E1
5.073690912E0,4.031000137E0,1.057700062E1,-5.204700089E1,5.326361052E1
5.081690717E0,3.207000256E0,1.058500004E1,-5.260000229E1,5.375023086E1
5.089685951E0,3.017000198E0,1.138000011E1,-5.383000183E1,5.510241183E1
5.097681694E0,3.628000259E0,1.163000011E1,-5.260700226E1,5.399922199E1
5.105679467E0,3.523000240E0,1.197400093E1,-5.417000198E1,5.558936359E1
5.113678529E0,3.211000204E0,1.084600067E1,-5.449800110E1,5.565948595E1
5.121676498E0,2.259000063E0,1.040200043E1,-5.248100281E1,5.354960644E1
5.129669428E0,1.945000052E0,1.100900078E1,-5.281600189E1,5.398621286E1
5.137666381E0,3.081000090E0,1.047900009E1,-5.293300247E1,5.404817069E1
5.145663803E0,5.122000217E0,1.113800049E1,-5.216800308E1,5.358908925E1
5.153660483E0,4.905000210E0,1.139200020E1,-5.205600357E1,5.351321522E1
5.161661303E0,2.993000031E0,1.084100056E1,-5.215300369E1,5.335186160E1
5.169663178E0,2.826000214E0,1.018000031E1,-5.304200363E1,5.408394247E1
5.177665287E0,2.670000076E0,9.701000214E0,-5.404400253E1,5.497265243E1
5.185668490E0,2.003000021E0,1.027400017E1,-5.426500320E1,5.526533870E1
5.193678061E0,4.383000374E0,1.060900021E1,-5.227300262E1,5.351848635E1
5.201683842E0,5.573000431E0,1.082000065E1,-5.172300339E1,5.313567377E1
5.209687787E0,4.709000111E0,1.044500065E1,-5.428300095E1,5.547897721E1
5.217688959E0,4.847000122E0,1.073300076E1,-5.417400360E1,5.543927652E1
5.225691225E0,3.957000256E0,1.129600048E1,-5.271900177E1,5.406061991E1
5.233695248E0,3.447000265E0,1.069700050E1,-5.293700409E1,5.411685535E1
5.241697904E0,4.038000107E0,1.084200096E1,-5.349900436E1,5.473570953E1
5.249697358E0,5.107000351E0,1.103700066E1,-5.339600372E1,5.476340064E1
5.257699194E0,5.136000156E0,1.141000080E1,-5.272800064E1,5.419233034E1
5.265704428E0,4.806000233E0,1.165600014E1,-5.205700302E1,5.356203451E1
5.273709350E0,4.424000263E0,1.133700085E1,-5.328100204E1,5.465312933E1
5.281717162E0,2.855000019E0,1.055200005E1,-5.237400436E1,5.350263604E1
5.289721850E0,2.716000080E0,1.009000015E1,-5.114300156E1,5.219953417E1
5.297727904E0,3.535000086E0,1.033600044E1,-5.360500336E1,5.470672276E1
5.305731029E0,2.851000071E0,1.063400078E1,-5.371400070E1,5.483068525E1
5.313735483E0,2.514000177E0,1.061600018E1,-5.147900391E1,5.262230991E1
5.321739272E0,2.452000141E0,9.868000031E0,-5.326100159E1,5.422291047E1
5.329744467E0,1.549000025E0,1.050300026E1,-5.437400436E1,5.540076503E1
5.337750248E0,1.977000117E0,1.155500031E1,-5.348900223E1,5.475856025E1
5.345756225E0,2.989000082E0,1.109500027E1,-5.505600357E1,5.624230331E1
